Epoch,Train Loss,Val Loss,Train RoC,Val RoC
0,0,0.0,0.0,0.0,0.0
1,0,0.002579599014968463,0.0022474857532079023,0.7872215757473914,0.8524970959373368
2,1,0.0015792362071965899,0.001675323518657069,0.866504498216303,0.858265306569131
3,2,0.0015760203120696323,0.001740981284784702,0.8725249965581332,0.8535697386920635
4,3,0.0014392323604541714,0.001960690964853027,0.8951999142570224,0.7932069009840981
5,4,0.0012922780859857075,0.0015379649651283175,0.9163000816937225,0.9239515627418807
6,5,0.0013808742690087062,0.0031572192396442968,0.906017355107528,0.9305314384929675
7,6,0.001214929520343636,0.0015100441893025238,0.9276154063022607,0.9190713844270609
8,7,0.0012007057289339562,0.0013388000363938719,0.9293852041229517,0.9170825740720032
9,8,0.0011855931265884463,0.0011950748672228675,0.9306778149409416,0.9360260563764223
10,9,0.0011537146787617288,0.0012888063143222889,0.9347457776392033,0.9293183182980025
11,10,0.001156998890827021,0.001990726294476967,0.9342971556007271,0.9376655833057087
12,11,0.0011275127878629721,0.0012906848573297262,0.9382283040909625,0.9334267461883058
13,12,0.0011264226864426171,0.0013442783033354028,0.9384204463089014,0.9302238207555618
14,13,0.0011038607715192876,0.0012147865654927195,0.9405785930053167,0.9358326511754141
15,14,0.0010962504799574401,0.0011209876090318791,0.9416954914580963,0.9405975026851884
16,15,0.0010920322920657493,0.001219458530639898,0.9422382789248418,0.935598535373453
17,16,0.0010866333289045647,0.001530411234584139,0.9427897798824907,0.9306908585002183
18,17,0.00106932223189097,0.0010770589462995217,0.9443781052725351,0.9463803579906392
19,18,0.0010648449959996186,0.0013991859740077688,0.9457168497604865,0.9387461453268966
20,19,0.0010412920509553078,0.001343397806201942,0.9473249405771809,0.9449959189910775
21,20,0.001011375775742394,0.0011227639617553496,0.9509762374523707,0.9425962220721497
22,21,0.0010132706554355604,0.0011889301744409649,0.9506795890208496,0.9468684474536773
23,22,0.0009973920850105886,0.001090291556974247,0.9521710258585434,0.9485064223659186
24,23,0.0009810874282881127,0.00103823773375164,0.9534447924554277,0.9501187690992611
25,24,0.0009777689262370302,0.0010834073370539696,0.9541957749059561,0.9478083728533913
26,25,0.000956030217916858,0.0012797486350650715,0.9559873703732198,0.9478300215014055
27,26,0.0009522450649786161,0.001021357481431817,0.9561512766289141,0.9508445957373654
28,27,0.0009422637201939527,0.0010257155506836302,0.9573790588721205,0.9495367627073384
29,28,0.0009281282369329923,0.0010203311222177073,0.9585162061313821,0.9529172150128598
30,29,0.0009173690596675006,0.001008271351380413,0.9593861885981074,0.9539635132731283
31,30,0.0009066421809060143,0.0009806746897796624,0.9602699840864274,0.9553894587798202
32,31,0.0009056386000887924,0.001019885515427248,0.9604136187585794,0.9543718927325409
33,32,0.0008911449575875212,0.001001607487833251,0.9615678513437453,0.95608257367405
34,33,0.0008926022708084159,0.0010271118652303347,0.9614989127749951,0.9537369585798487
35,34,0.0008836380257437193,0.00097755604223854,0.9624817960673635,0.9552802604523374
36,35,0.0008812457815026139,0.0009975142716565073,0.9627142916435522,0.9544165828643788
37,36,0.0008836068087122086,0.0009897448623147355,0.962532530703477,0.9553228414328062
38,37,0.0008722017354555994,0.000982471758058949,0.9633248256795661,0.9554093564342447
39,38,0.0008535919154060594,0.0009896749499096855,0.964696108463348,0.955015820625033
40,39,0.0008616457395892924,0.0010005872377134653,0.964125014172393,0.953663973983419
41,40,0.0008602237415225086,0.0009969306959797088,0.9643200642616789,0.9552872246313859
42,41,0.0008494389449063878,0.0009762754871331667,0.9651332103709522,0.9563153762308191
43,42,0.0008424040695238718,0.0009720806790012802,0.9656391394927902,0.9556911072208987
44,43,0.0008445813471014902,0.0009966237724386177,0.9654538379852526,0.9541365034806966
45,44,0.000839903313902769,0.0009881859889785255,0.9660814269777573,0.9549752692053156
46,45,0.0008469478415796826,0.0009709115586060118,0.9652892104559865,0.9565295943783555
47,46,0.0008355195894826211,0.000991251521010043,0.966584012933321,0.9550539843262196
48,47,0.0008328157041922553,0.0009752470807405225,0.9664839760850991,0.956097417324251
49,48,0.0008370631593197061,0.0009653761115408189,0.966196504278038,0.9564175705839444
50,49,0.0008369042693966165,0.000980238535354118,0.9662288856652317,0.9560495435677051
51,50,0.0008293582225191541,0.0009835256888593386,0.9669204680736478,0.9552611587040897
52,51,0.0008335993091239247,0.0009699950012804587,0.9664692342656068,0.9569969902807918
53,52,0.0008302336523059098,0.0009881067799262868,0.9669721239153058,0.9555501522369539
54,53,0.0008262042835617428,0.000985974288211668,0.9669871643673646,0.9554331142336279
55,54,0.0008244116918645402,0.0009654951734433666,0.9669160138929944,0.9564879684852989
56,55,0.0008212841298889773,0.0009708300229620524,0.9675332013613596,0.956216882841417
57,56,0.0008304737867714819,0.0009760781758465612,0.9667286523269045,0.9555351892008266
58,57,0.0008218752794008848,0.0009885377618048994,0.967193058868071,0.9546579414125504
59,58,0.0008268909345257013,0.0009816994265224466,0.9671627856243344,0.9557690264356257
60,59,0.0008265079591608639,0.0009819982350969872,0.9670896079916098,0.9556670310590447
