Epoch,Train Loss,Val Loss,Train RoC,Val RoC
0,0,0.0,0.0,0.0,0.0
1,0,0.002739957008455643,0.0017694689014164035,0.8098670832000454,0.8522736452781473
2,1,0.0014854219692889553,0.0019678895059622144,0.883929695819954,0.8806599574428967
3,2,0.0016032221066239571,0.0027600473926743187,0.8700924141254216,0.9140418543181292
4,3,0.0015230853973436534,0.002089172494752908,0.8836551765677703,0.7924911027638241
5,4,0.0013760000177589478,0.0029745237735453877,0.9041978096566636,0.8199517760447362
6,5,0.0012563566190994572,0.0012536003983967417,0.921283646779425,0.9268852331149499
7,6,0.0012807637822236598,0.001415965328930691,0.9209291268996068,0.916350658751645
8,7,0.0012071330071803763,0.0012523186876906617,0.9284653297713387,0.9324774688910122
9,8,0.001189647292441233,0.0012045756613084141,0.9309186722289935,0.9353543513583532
10,9,0.0011689106936453048,0.001423962266064528,0.9333398281698582,0.9137950438126452
11,10,0.0011546061339586047,0.0012153926876770844,0.9349097547568626,0.9325174631764058
12,11,0.0011310263122221692,0.001210158332199173,0.9375598150907641,0.9342943635118406
13,12,0.0011308105297645882,0.0014286864499846014,0.9384085161909467,0.923773438939471
14,13,0.0011279268797383302,0.001238650741359802,0.9382700645653732,0.9294227809837321
15,14,0.0011091334565444266,0.0011179635427404297,0.9400060435132956,0.9435084897322134
16,15,0.0011006279966128333,0.0018299674292626637,0.9416066912928868,0.8488753248789526
17,16,0.0010990899952933325,0.0012310810707972552,0.9410009353779373,0.9348998889312929
18,17,0.0010806029091294065,0.0010698961989282624,0.9434736889524172,0.945981449814733
19,18,0.0010604375393544572,0.001234405092543852,0.9456605954834608,0.9281142714334549
20,19,0.0010486675897713991,0.0011660444636884875,0.9467594317275337,0.9458472202379838
21,20,0.0010295793835777749,0.0011451940324290833,0.9488457699456184,0.9435620144226158
22,21,0.0010173354066909748,0.0012018107296268758,0.9504549743074762,0.9364507519124631
23,22,0.001005827813440057,0.0011914944662255388,0.9510183269287614,0.9473855079015574
24,23,0.0009898546493240844,0.001040270398624505,0.9525093335330966,0.9502623903688985
25,24,0.0009707829558987291,0.0010508172429369354,0.9545005952405056,0.9488551088620572
26,25,0.0009663924466509233,0.001039414640100643,0.9549254734591571,0.9494574904521106
27,26,0.0009518802376063046,0.0010601721153085278,0.9557762523333834,0.9477616929561109
28,27,0.0009366325271518719,0.0010559101169551604,0.9575114922922429,0.9499456595057661
29,28,0.000934311307662349,0.0010181973442743289,0.9577596812628818,0.9520747483245181
30,29,0.0009215853889360314,0.001048752417272934,0.9590536207427145,0.9501453125702636
31,30,0.0009150570325329527,0.001017315983096975,0.959496869925777,0.953126697518643
32,31,0.0009089543559867734,0.001024915108646018,0.9602493632546293,0.9514110819588365
33,32,0.0009011289173498566,0.00102062521337059,0.960388971448702,0.951511366137137
34,33,0.0008979387809972686,0.0010424531774933642,0.9613811300661244,0.9529044407187192
35,34,0.0008908035218207067,0.0010154356494792654,0.9619766008730194,0.9525975392968726
36,35,0.0008803288407179087,0.0010130074263914257,0.9625738609445291,0.9521796885539539
37,36,0.0008678419145216018,0.0010124125887916902,0.9635594698917633,0.953132268861882
38,37,0.0008752069817779173,0.0010163941296376584,0.9632558162488511,0.9524786707093394
39,38,0.0008695544877498827,0.0010342678686052417,0.9638617037645925,0.9516170226821321
40,39,0.0008718584513465705,0.0010261919729529167,0.9633384666078174,0.9518927643771496
41,40,0.0008637362097077924,0.001003795951032028,0.964161723201017,0.9533628826766642
42,41,0.0008602367479489026,0.001006617774398117,0.964414161358768,0.9535895965511794
43,42,0.0008584796648482309,0.0010325564937597933,0.9645210794099426,0.9531721835566579
44,43,0.0008550711412485463,0.0010097545333426327,0.9646132986649605,0.9532341448525365
45,44,0.0008497867052784335,0.0010101919312562493,0.9647831472025721,0.9537590051809512
46,45,0.0008487518412074698,0.001021617318056486,0.9651200097991974,0.9535723651824475
47,46,0.0008424294362754022,0.0010215539465208959,0.965650302783053,0.9530109727605091
48,47,0.0008463305420116636,0.0009982297413223692,0.9654009774901907,0.9543795732271487
49,48,0.0008440600304170446,0.0010148167176223463,0.9654658819885081,0.9533463676234919
50,49,0.0008390672231664205,0.0009943989250043419,0.9662068526557039,0.9545287658400252
51,50,0.0008420353080571492,0.0010019742390497768,0.9654204290995672,0.9538728993548782
52,51,0.0008336361410542923,0.0010209693598038758,0.9662879516437951,0.9531569817486776
53,52,0.0008456196746359392,0.0010241272440706742,0.9656784299215659,0.9520452202053518
54,53,0.000827620847175635,0.0010130145831689838,0.9668467437914796,0.9529586021340632
55,54,0.0008372845441110458,0.0010157448087393323,0.9661960537984038,0.9530236674640319
56,55,0.0008379685791969421,0.0009933893849794597,0.9661349252305038,0.9548164859230065
57,56,0.0008326357887866741,0.001024879683932125,0.9668097158840131,0.9521653224474592
58,57,0.0008243316815257459,0.0010017523926233664,0.9669934078126328,0.9540616883000599
59,58,0.0008257843137372792,0.0009892195384815054,0.9668074862629019,0.9555438247828469
60,59,0.0008292949784488641,0.0009897785007513835,0.9668699865159804,0.9548573557051948
