Epoch,Train Loss,Val Loss,Train RoC,Val RoC
0,0,0.0,0.0,0.0,0.0
1,0,0.0034803840173798875,0.00141019769714844,0.8529865939285469,0.9009749452715016
2,1,0.002698415151581561,0.0016784930625875043,0.9074293177207553,0.9037925725239657
3,2,0.002504120764610183,0.0013350928319167403,0.9219504882389384,0.9217825194330441
4,3,0.0024414694883534544,0.0011885502426485794,0.9260162238468734,0.9354633507092917
5,4,0.002373845124535888,0.0012406611728605335,0.9306891376706256,0.9374082668386885
6,5,0.002349884392190064,0.001152961697730414,0.9322687495697668,0.9388463897098882
7,6,0.0023118760149978,0.0012011606807162164,0.9344061488951607,0.9365739979839698
8,7,0.0022786916489261322,0.0011314881259484866,0.9365008791945222,0.9404236369808254
9,8,0.0022420461147923563,0.0011438240267653455,0.9385953386999462,0.9439476309653665
10,9,0.002230997794597812,0.0013766602836662654,0.9396614721471985,0.9292739067333264
11,10,0.002221441306451784,0.0010979368024603652,0.9397351129134796,0.9448242022333924
12,11,0.0021695683527124207,0.001140445420773845,0.9425040720321998,0.9429702183847164
13,12,0.002161161361979166,0.001082868635149644,0.9430947976182282,0.9459857079127798
14,13,0.0021402786796763983,0.0011222206349516893,0.9441093030624517,0.9451094948025336
15,14,0.0021291933004242243,0.0010856960762671785,0.9451119846816678,0.9442283868692991
16,15,0.0021029096328662677,0.0011073401907530612,0.9465410908288421,0.940992670102063
17,16,0.002099070648091519,0.001074336067658166,0.9464890098153944,0.9466275664492119
18,17,0.0020404766482783375,0.001073428522184229,0.9496315329670107,0.9498699290330258
19,18,0.002027205846479883,0.001080778386762989,0.950187422304917,0.946600028095488
20,19,0.0019997570761371777,0.0010282657271158656,0.9513707386651225,0.9509550675147311
21,20,0.001966778900338206,0.0010051376968076959,0.9531724547394508,0.9537729733343574
22,21,0.0019258756205901718,0.0010805837781604293,0.9551046529990809,0.9517344586385467
23,22,0.0019025985041856476,0.0010281077756379797,0.956142537830166,0.9513242087996183
24,23,0.0018844733607679435,0.001082685406361505,0.9569470286565787,0.9494139145889204
25,24,0.0018560000572059368,0.0010102724050279537,0.95804140059686,0.953768834622237
26,25,0.001828141389029916,0.0010024729636583158,0.9598288101466236,0.9535552531996423
27,26,0.001812042826895185,0.000992579091203684,0.9602668585676166,0.9547218924738713
28,27,0.0017838398595587971,0.0009765128416435875,0.9615813176478687,0.9554162410226759
29,28,0.0017671433398959355,0.0009776535929780581,0.962115644702157,0.9545956219588922
30,29,0.00175525392407413,0.0009543567464162794,0.9624445201430196,0.9567176670079778
31,30,0.001749130034081656,0.0009635356750378163,0.9629298031252151,0.9571856598400468
32,31,0.0017223343128539988,0.000955317926717986,0.964125512736932,0.9573118905597169
33,32,0.0017190126050303023,0.0009583460803526772,0.9638415081045842,0.9568943581792692
34,33,0.0016886494112191375,0.0009584087671038135,0.9654681065480505,0.9573925954460636
35,34,0.001682849808945027,0.0009582281431313979,0.9655389659822076,0.9575185475985721
36,35,0.00166756628159963,0.0009685348838334113,0.9661832809292229,0.9557277984956578
37,36,0.001670173332021487,0.0009549284448828598,0.9662709751416226,0.9576710034267741
38,37,0.0016517626375932167,0.0009512737837947855,0.9665620583781114,0.9574251480087024
39,38,0.0016245425114489861,0.0009527561416843092,0.9679465037718812,0.9580776716879061
40,39,0.0016256152251948198,0.0009810827977749716,0.9679928019428325,0.9564537843149974
41,40,0.0016237765991353912,0.0009456264420284751,0.9680136454836633,0.9588108604581475
42,41,0.001612250976529272,0.0009587639748567769,0.968151545398224,0.9569708447628776
43,42,0.001608324769748394,0.0009536036424773923,0.9685051061107308,0.9583552837624395
44,43,0.0015857142630746873,0.0009768892060619942,0.9693515851821558,0.955439163120573
45,44,0.001600514389773262,0.0009509704193919711,0.9686212969561749,0.9573372799667629
46,45,0.001585705239511354,0.0009683612827373159,0.9692809585801693,0.9563556888786836
47,46,0.0015839791755886958,0.0009546812607307469,0.9692339821589819,0.9578958469217731
48,47,0.0015834171461544862,0.0009517407423484711,0.9694724225478724,0.9582331917548895
49,48,0.0015828825046838198,0.0009654346116542635,0.969454329969752,0.9568657055568974
50,49,0.001576494387411269,0.0009573578671206613,0.9694651440117591,0.9577955627434727
51,50,0.0015621909523211204,0.00096849945783591,0.9702801477168275,0.957061657657672
52,51,0.0015785958150437691,0.0009713621459323599,0.9696360731943359,0.9559376789545293
53,52,0.0015757533259205384,0.0009582934217358705,0.9697987267117214,0.9579149884653297
54,53,0.0015850865966087512,0.0009508219430037598,0.9692423742402586,0.9579930668612922
55,54,0.0015634670922630167,0.0009653435799359386,0.9699849443632343,0.9573277290926392
56,55,0.0015728611593405714,0.0009594287854593703,0.9698328568709785,0.9578556934551441
57,56,0.0015702120895985617,0.0009579096927912531,0.9699245345381217,0.9574042554715565
58,57,0.0015533498393218966,0.0009603099751579354,0.9705940560983808,0.9574017881624078
59,58,0.0015635056159078718,0.0009442553263417408,0.9700560391603463,0.9580912020929149
60,59,0.001567049963413713,0.0009609103309390064,0.9700810888649534,0.9574481496972175
