Epoch,Train Loss,Val Loss,Train RoC,Val RoC
0,0,0.0,0.0,0.0,0.0
1,0,0.003644714110764401,0.0016438830179428656,0.8176574350398245,0.8658942264567967
2,1,0.0029994901650313376,0.0014463876964818721,0.8800312804959528,0.9004609490624026
3,2,0.0026635984736713214,0.0012792731965624268,0.9099339819565192,0.9234994084427339
4,3,0.00251980885654258,0.0012904936700110913,0.9206596565624253,0.9292604559189354
5,4,0.0024474981216482668,0.0013710242545256182,0.9261271810300495,0.9255332670874092
6,5,0.002400527856024847,0.0012231663981808762,0.9289117120655656,0.9318491009642801
7,6,0.0023408901324048384,0.0011684345982741478,0.9330037830166142,0.9379285507065857
8,7,0.002301165174224036,0.0011564118659277416,0.9353005559627308,0.9388016199874326
9,8,0.0022804986925033803,0.0012295795822330703,0.93648728888196,0.9298126556245297
10,9,0.0022511527156738914,0.0011563915317844124,0.9382587139970603,0.9401879691618192
11,10,0.0022446794103913276,0.0013322296193148035,0.9385405978320288,0.9409823631170711
12,11,0.002219645510823962,0.0011273748457135357,0.9396524473698064,0.9407929772422567
13,12,0.002209756370125509,0.0010756795186179792,0.940420947910382,0.9458872543186864
14,13,0.00218564684599886,0.0011026776258926498,0.9420718241691941,0.9450694607218313
15,14,0.002162982457399206,0.001088204358894402,0.9431806013346345,0.9437472217900009
16,15,0.0021531126193425807,0.0011027610578828867,0.9437108588875076,0.9443083754400864
17,16,0.002136187118794758,0.0010843274322726117,0.9443744305734959,0.9463644000717907
18,17,0.002123291753918225,0.0010607609750151279,0.9450579600257534,0.9479915904553339
19,18,0.0020798655104864224,0.0010474409960906377,0.9471709752428541,0.9493067856174977
20,19,0.0020439603480177115,0.0010909139436865935,0.9491410289764698,0.9505244026823629
21,20,0.0020211249007515424,0.0010815441790673235,0.9503754140363381,0.9491154895678588
22,21,0.002010630114811525,0.0011640404817306119,0.951061104778526,0.9486686678400977
23,22,0.00195364240751996,0.0010455705813635964,0.9537422557995459,0.950517557889241
24,23,0.0019457654943278052,0.001017794001189893,0.9541351853951466,0.953374861064628
25,24,0.0019263439801686178,0.0010308126541786224,0.9550763411133021,0.9526255949896114
26,25,0.0019112714415755669,0.0010047698940894177,0.9555855931551392,0.9527612571974791
27,26,0.0018931243431419464,0.0009978396919461474,0.9564134000988018,0.9523606776186009
28,27,0.0018713101412607188,0.0010377209653491893,0.9574144746698845,0.9514100870761153
29,28,0.0018703791752735165,0.0009798872242474442,0.9573944384492972,0.9548249623237913
30,29,0.0018649059666277508,0.00097819654484984,0.9578371283289939,0.9542827114454094
31,30,0.0018364175518589244,0.000996307244772693,0.9590456614255808,0.9532334683322861
32,31,0.0018148589089417556,0.0010031274960985144,0.960057937248693,0.953263633176394
33,32,0.00181085284888377,0.0009840599537644591,0.9604219298547533,0.9541875608619504
34,33,0.001797654600183307,0.000989438977367634,0.9606329112322288,0.953971512130207
35,34,0.0017933564542553636,0.0009764010234427335,0.9608540182783376,0.9552611587040898
36,35,0.0017871729756460352,0.0009846332080441348,0.9612595132187934,0.9548742687114558
37,36,0.001783081788207957,0.000977863999358115,0.9613919770083292,0.955475138079773
38,37,0.001768188423628611,0.0009655337044677916,0.962178382848975,0.9557002601419339
39,38,0.0017562808963094226,0.0009724732387016909,0.9625377719580983,0.9555436656016114
40,39,0.0017557489772537438,0.0009661037418736369,0.9625067369482384,0.9558867807545111
41,40,0.0017659416438659337,0.000979564772928444,0.9619424251596418,0.9548981061014565
42,41,0.0017439206535849678,0.0009742252074020048,0.96292479217198,0.9556458997500457
43,42,0.0017420483717828239,0.0009872141765932254,0.9630131367959864,0.9543706192826575
44,43,0.0017425797319820645,0.0009878693048041196,0.9630493295445802,0.9550404937165198
45,44,0.001739044302015118,0.0009808936006514691,0.9632346664831004,0.9549505165232113
46,45,0.0017252478091769766,0.0009606555119986968,0.9638008966063192,0.9562758594891317
47,46,0.0017294037104713747,0.0009646240656016084,0.9637456065581737,0.9559812548177196
48,47,0.0017190828637236465,0.0009664811111482422,0.9640562476969861,0.9555146946167691
49,48,0.0017242798808887992,0.0009704020999298406,0.9638530915050677,0.9554975030433462
50,49,0.0017093638971819353,0.0009520362557402762,0.964426311654971,0.9575177914877038
